,id_order,payment_type,payment_installments,payment_value
885,47751,credit_card,7,108.88
886,48694,credit_card,1,189.66
887,72245,credit_card,3,135.47
888,95043,boleto,1,104.07
889,46663,credit_card,3,184.08
890,91425,boleto,1,164.01
891,40691,credit_card,3,91.21
892,97996,credit_card,7,129.0
893,55371,credit_card,2,84.28
894,89984,credit_card,1,57.67
895,49094,credit_card,3,97.79
896,55479,debit_card,1,53.9
897,84524,boleto,1,35.09
898,99857,boleto,1,218.04
899,12453,boleto,1,67.93
900,75929,boleto,1,40.53
901,28272,credit_card,6,97.23
902,97399,credit_card,6,159.39
903,30143,boleto,1,167.07
904,63759,voucher,1,50.0
905,57523,credit_card,2,93.4
906,9508,credit_card,4,276.11
907,57509,credit_card,3,149.16
908,31575,credit_card,2,175.13
909,14426,credit_card,1,143.99
910,47598,boleto,1,131.8
911,73950,boleto,1,88.54
912,72862,credit_card,1,109.31
913,22142,boleto,1,63.05
914,46015,credit_card,8,353.29
915,6639,credit_card,3,276.44
916,57773,boleto,1,45.95
917,92970,credit_card,2,116.99
918,43338,boleto,1,46.0
919,51813,voucher,1,23.23
920,61729,credit_card,1,119.18
921,89651,boleto,1,32.13
922,77567,credit_card,5,222.15
923,40044,boleto,1,59.22
924,94050,boleto,1,204.81
925,14553,credit_card,2,73.34
926,72540,credit_card,1,131.03
927,76321,credit_card,3,57.69
928,64257,credit_card,1,27.79
929,63437,boleto,1,224.45
930,30664,credit_card,1,135.6
931,42730,credit_card,7,76.08
932,7608,credit_card,1,67.14
933,84046,boleto,1,137.97
934,44818,boleto,1,68.12
935,39317,credit_card,3,73.61
936,99103,credit_card,3,117.94
937,63837,credit_card,3,84.52
938,50278,credit_card,8,138.84
939,38541,credit_card,1,5.37
940,4195,credit_card,4,119.48
941,40635,credit_card,1,77.5
942,35132,boleto,1,84.05
943,38288,boleto,1,149.73
944,42912,boleto,1,93.8
945,85820,credit_card,2,76.51
946,32217,boleto,1,121.6
947,95935,credit_card,10,528.69
948,34497,boleto,1,73.03
949,93774,credit_card,2,70.0
950,61851,credit_card,5,278.63
951,71516,credit_card,2,89.88
952,27192,boleto,1,117.38
953,71120,credit_card,3,180.47
954,63529,credit_card,2,110.77
955,70046,credit_card,2,28.7
956,37643,credit_card,1,23.47
957,27354,voucher,1,50.0
958,26268,boleto,1,364.46
959,58600,credit_card,1,48.23
960,44433,credit_card,6,78.97
961,99428,credit_card,2,159.8
962,31451,credit_card,1,66.44
963,24041,credit_card,2,71.13
964,32574,credit_card,1,76.29
965,70003,voucher,1,188.93
966,27332,debit_card,1,70.03
967,34944,boleto,1,51.01
968,78061,credit_card,2,162.75
969,89414,boleto,1,36.36
970,44338,credit_card,4,209.46
971,93541,credit_card,2,79.95
972,26171,credit_card,1,134.49
973,38143,credit_card,6,111.02
974,72287,credit_card,1,53.88
975,95232,boleto,1,62.91
976,41604,debit_card,1,335.47
977,11178,voucher,1,12.29
978,16059,credit_card,8,237.54
979,18217,credit_card,1,131.94
980,51928,debit_card,1,191.28
981,6038,credit_card,6,85.24
982,70319,credit_card,1,37.99
983,5000,credit_card,1,200.75
984,49085,boleto,1,213.03
985,94024,boleto,1,74.16
986,58703,voucher,1,55.09
987,66690,voucher,1,10.04
988,56904,credit_card,1,57.8
989,32261,credit_card,1,25.05
990,55877,boleto,1,199.43
991,43839,credit_card,3,172.29
992,6414,credit_card,8,126.3
993,85061,credit_card,5,116.97
994,5301,credit_card,2,158.21
995,45032,voucher,1,247.16
996,51766,credit_card,4,45.09
997,58223,credit_card,5,172.16
998,68332,credit_card,2,189.37
999,81739,credit_card,3,372.67
1000,50350,boleto,1,64.44
1001,31135,credit_card,1,2.35
1002,40818,credit_card,4,204.07
1003,35722,boleto,1,75.17
1004,83687,credit_card,2,177.11
1005,92245,credit_card,2,42.78
1006,68396,boleto,1,37.79
1007,49059,credit_card,2,119.79
1008,47888,boleto,1,273.98
1009,54756,credit_card,2,63.7
1010,49308,voucher,1,50.0
1011,41250,boleto,1,36.05
1012,87592,credit_card,1,85.15
1013,44983,credit_card,1,50.45
1014,719,credit_card,1,34.37
1015,75217,voucher,1,184.93
1016,76529,credit_card,6,157.97
1017,3167,boleto,1,143.15
1018,86956,credit_card,8,123.25
1019,48894,credit_card,6,121.68
1020,153,credit_card,10,156.39
1021,16363,credit_card,3,171.79
1022,35586,credit_card,2,133.05
1023,43985,debit_card,1,77.42
1024,81885,credit_card,2,281.73
1025,13841,credit_card,1,36.07
1026,42221,credit_card,4,441.16
1027,14998,credit_card,1,99.14
1028,58073,voucher,1,118.35
1029,60234,credit_card,1,92.8
1030,67367,credit_card,2,142.25
1031,78433,boleto,1,186.27
1032,69272,debit_card,1,23.88
1033,74378,boleto,1,497.59
1034,618,credit_card,5,51.57
1035,74964,credit_card,1,159.07
1036,91596,credit_card,2,154.38
1037,98452,credit_card,3,245.36
1038,74660,boleto,1,385.52
1039,99335,credit_card,4,318.17
1040,91647,credit_card,1,576.2
1041,43470,credit_card,1,93.66
1042,47509,boleto,1,71.81
1043,88623,boleto,1,33.1
1044,87398,voucher,1,3.9
1045,99313,boleto,1,44.24
1046,30118,boleto,1,398.88
1047,65324,credit_card,2,47.61
1048,20614,credit_card,10,116.85
1049,87634,boleto,1,35.09
1050,44026,credit_card,5,51.88
1051,22842,credit_card,6,190.83
1052,98015,credit_card,4,101.64
1053,1120,credit_card,4,212.18
1054,70174,boleto,1,61.94
1055,28445,credit_card,1,35.24
1056,57927,credit_card,6,63.06
1057,11967,credit_card,2,102.64
1058,99725,credit_card,10,123.68
1059,5113,boleto,1,64.63
1060,9,boleto,1,216.74
1061,21831,credit_card,1,46.26
1062,2312,credit_card,2,52.83
1063,610,credit_card,2,129.79
1064,10110,credit_card,1,8.16
1065,58533,voucher,1,98.87
1066,49780,credit_card,2,65.05
1067,15510,debit_card,1,64.0
1068,95607,credit_card,1,34.7
1069,94297,credit_card,3,151.83
1070,69663,credit_card,2,103.2
1071,50212,credit_card,1,43.62
1072,19609,credit_card,6,166.41
1073,13727,credit_card,1,35.77
1074,43797,credit_card,10,194.48
1075,83445,credit_card,1,133.62
1076,38422,credit_card,2,115.9
1077,27827,boleto,1,91.92
1078,1851,credit_card,1,36.61
1079,18351,credit_card,3,72.78
1080,50384,credit_card,10,189.21
1081,58844,credit_card,7,346.59
1082,44195,credit_card,5,245.51
1083,1882,voucher,1,216.99
1084,99018,credit_card,3,104.43
1085,45263,credit_card,3,36.1
1086,22564,credit_card,2,161.47
1087,78804,credit_card,6,133.75
1088,57473,credit_card,1,125.22
1089,70169,boleto,1,50.86
1090,53804,credit_card,2,164.84
1091,83257,credit_card,1,2.67
1092,10865,voucher,1,33.56
1093,72898,boleto,1,99.9
1094,93346,credit_card,2,133.34
1095,20184,voucher,1,69.46
1096,65591,credit_card,1,133.28
1097,14642,credit_card,1,50.0
1098,73404,credit_card,10,368.92
1099,28536,credit_card,8,406.67
1100,92650,credit_card,3,69.45
1101,20924,credit_card,2,1327.54
1102,37165,credit_card,1,12.59
1103,25803,credit_card,3,45.69
1104,71551,credit_card,4,119.48
1105,57783,credit_card,3,88.72
1106,96471,voucher,1,250.0
1107,70914,credit_card,4,88.58
1108,46498,credit_card,1,81.6
1109,88126,credit_card,1,41.53
1110,47636,credit_card,1,64.86
1111,20768,credit_card,1,35.01
1112,75088,credit_card,1,47.44
1113,73579,boleto,1,21.01
1114,79849,credit_card,10,639.52
1115,33320,credit_card,2,142.44
1116,68651,credit_card,6,323.92
1117,91115,voucher,1,64.25
1118,14238,boleto,1,64.44
1119,25511,credit_card,8,91.18
1120,25924,boleto,1,44.34
1121,20965,credit_card,3,37.09
1122,55298,debit_card,1,146.13
1123,66431,boleto,1,218.27
1124,25851,voucher,1,41.11
1125,89925,credit_card,1,21.16
1126,72819,credit_card,1,95.34
1127,38056,credit_card,2,124.92
1128,77541,credit_card,1,52.76
1129,6988,boleto,1,56.28
1130,60748,debit_card,1,416.36
1131,20618,credit_card,2,144.76
1132,45428,voucher,1,6.82
1133,85321,boleto,1,202.5
1134,10840,credit_card,1,14.0
1135,20142,credit_card,1,3.99
1136,94397,credit_card,3,104.37
1137,63765,credit_card,1,119.84
1138,68908,credit_card,2,84.24
1139,47811,credit_card,1,2787.87
1140,13703,credit_card,3,457.64
1141,83127,credit_card,5,89.56
1142,37387,credit_card,3,595.3
1143,97101,credit_card,1,171.69
1144,60947,credit_card,3,32.96
1145,73455,credit_card,1,85.6
1146,45896,credit_card,3,44.66
1147,25667,boleto,1,164.55
1148,34302,boleto,1,38.42
1149,43901,credit_card,1,115.78
1150,3038,credit_card,8,198.49
1151,23115,credit_card,4,512.46
1152,13367,credit_card,4,113.16
1153,72881,credit_card,9,94.3
1154,78119,credit_card,1,87.64
1155,31028,credit_card,4,92.62
1156,24162,credit_card,2,52.1
1157,79146,credit_card,4,47.23
1158,43919,credit_card,3,62.5
1159,43189,credit_card,1,5.36
1160,78575,boleto,1,116.32
1161,787,credit_card,1,158.21
1162,72281,credit_card,10,404.95
1163,11955,credit_card,1,196.01
1164,60609,boleto,1,95.84
1165,27162,credit_card,6,61.97
1166,37273,credit_card,1,134.71
1167,26713,voucher,1,79.56
1168,14003,credit_card,1,78.2
1169,44759,voucher,1,44.55
1170,13490,boleto,1,45.89
1171,8174,boleto,1,93.82
1172,5472,voucher,1,191.09
1173,60791,boleto,1,306.78
1174,56091,credit_card,1,44.85
1175,69021,credit_card,10,178.06
1176,15411,boleto,1,157.78
1177,82318,credit_card,3,83.34
1178,46484,credit_card,4,97.71
1179,67137,boleto,1,205.0
1180,9042,credit_card,6,65.0
1181,27405,credit_card,10,113.62
1182,51439,voucher,1,41.0
1183,52299,credit_card,1,44.38
1184,18501,credit_card,1,67.57
1185,28469,credit_card,3,117.57
1186,75464,voucher,1,1.39
1187,2138,boleto,1,90.76
1188,84090,credit_card,8,168.35
1189,45395,credit_card,1,131.64
1190,90928,credit_card,5,63.07
1191,3624,boleto,1,481.07
1192,47660,credit_card,1,37.96
1193,70948,boleto,1,248.36
1194,68222,credit_card,1,61.4
1195,17059,credit_card,4,176.16
1196,334,credit_card,1,131.44
1197,22886,credit_card,2,61.37
1198,56693,credit_card,5,103.15
1199,79603,credit_card,3,154.51
1200,45537,voucher,1,20.0
1201,90934,credit_card,2,103.93
1202,91163,credit_card,1,92.57
1203,99030,credit_card,1,145.57
1204,12609,credit_card,3,86.15
1205,10092,credit_card,2,119.97
1206,30480,credit_card,3,73.25
1207,8853,credit_card,8,167.6
1208,29164,credit_card,1,35.69
1209,70498,credit_card,4,109.5
1210,68532,credit_card,6,70.18
1211,6985,credit_card,10,104.19
1212,35560,boleto,1,165.3
1213,32897,credit_card,8,219.4
1214,75067,credit_card,8,94.59
1215,66685,credit_card,10,991.09
1216,1108,credit_card,2,284.66
1217,90421,credit_card,6,146.48
1218,37195,credit_card,1,132.64
1219,60874,credit_card,3,35.0
1220,84306,credit_card,10,221.58
1221,79247,credit_card,10,158.98
1222,13956,voucher,1,6.67
1223,36776,credit_card,2,99.82
1224,52591,credit_card,1,86.31
1225,30424,credit_card,5,51.33
1226,9012,credit_card,1,111.93
1227,95925,credit_card,1,58.98
1228,77722,credit_card,3,88.56
1229,66553,credit_card,2,123.27
1230,29899,credit_card,3,33.16
1231,87508,credit_card,1,82.66
1232,35350,boleto,1,236.09
1233,1164,credit_card,1,43.0
1234,79856,credit_card,4,235.28
1235,66987,credit_card,1,55.79
1236,58470,credit_card,10,784.8
1237,57314,credit_card,7,73.43
1238,7816,boleto,1,174.64
1239,88245,credit_card,1,29.91
1240,56452,credit_card,1,54.1
1241,50693,credit_card,2,173.62
1242,73195,credit_card,2,99.43
1243,96743,credit_card,1,65.34
1244,73365,credit_card,6,153.8
1245,4121,credit_card,2,26.59
1246,24342,credit_card,5,123.29
1247,18621,debit_card,1,22.38
1248,34833,credit_card,8,326.38
1249,10143,credit_card,9,196.92
1250,68134,boleto,1,65.01
1251,52718,credit_card,2,21.84
1252,34550,credit_card,1,248.74
1253,84052,credit_card,5,141.11
1254,93663,credit_card,10,1013.25
1255,28142,credit_card,8,214.14
1256,84701,credit_card,2,94.7
1257,9878,debit_card,1,46.01
1258,14555,credit_card,4,224.39
1259,56333,voucher,1,100.0
1260,97447,credit_card,2,196.66
1261,66469,credit_card,3,69.83
1262,81287,boleto,1,41.09
1263,83197,credit_card,3,425.6
1264,65928,credit_card,2,118.43
1265,64278,credit_card,1,102.26
1266,91237,credit_card,1,48.11
1267,66353,voucher,1,150.0
1268,22501,credit_card,1,40.4
1269,47037,credit_card,1,430.28
1270,68753,credit_card,7,72.98
1271,17053,credit_card,1,126.23
1272,90580,boleto,1,143.1
1273,28747,credit_card,2,138.74
1274,24585,credit_card,10,291.72
1275,37863,credit_card,1,131.62
1276,21798,credit_card,4,161.54
1277,47616,credit_card,1,27.23
1278,43374,credit_card,5,143.04
1279,71834,credit_card,6,175.03
1280,66242,credit_card,2,63.74
1281,57697,credit_card,4,214.69
1282,95371,credit_card,10,531.92
1283,91634,credit_card,1,202.15
1284,13595,boleto,1,277.48
1285,67020,credit_card,1,35.13
1286,54947,boleto,1,28.07
1287,42269,credit_card,8,181.4
1288,6460,credit_card,8,162.51
1289,10038,credit_card,1,118.29
1290,14115,credit_card,1,247.52
1291,83705,credit_card,6,63.33
1292,78009,credit_card,7,220.25
1293,15038,boleto,1,228.82
1294,81226,credit_card,1,79.92
1295,82943,credit_card,1,112.2
1296,83084,credit_card,1,97.66
1297,14335,boleto,1,158.73
1298,9600,credit_card,2,136.26
1299,47595,credit_card,1,141.73
1300,47881,boleto,1,67.53
1301,81993,credit_card,10,113.44
1302,58900,boleto,1,35.0
1303,66265,credit_card,1,99.2
1304,59168,credit_card,5,205.45
1305,70876,credit_card,1,89.91
1306,24099,credit_card,6,202.76
1307,85680,credit_card,1,37.68
1308,93609,credit_card,6,162.55
1309,44903,credit_card,1,38.33
1310,955,credit_card,3,138.24
1311,48731,credit_card,1,53.1
1312,41891,voucher,1,20.0
1313,24644,credit_card,1,102.66
1314,16174,credit_card,2,64.04
1315,60815,credit_card,7,97.03
1316,168,credit_card,3,150.14
1317,94019,credit_card,1,98.25
1318,49902,credit_card,5,50.95
1319,86375,boleto,1,36.38
1320,26686,boleto,1,47.79
1321,72345,voucher,1,44.11
1322,25982,credit_card,6,77.69
1323,22999,credit_card,2,73.27
1324,62328,boleto,1,35.41
1325,40302,boleto,1,2276.1
1326,78777,credit_card,3,72.02
1327,11917,credit_card,10,182.29
1328,92561,credit_card,1,118.09
1329,79224,credit_card,1,105.9
1330,44151,credit_card,10,141.2
1331,7744,credit_card,8,921.05
1332,25642,credit_card,5,71.14
1333,15497,credit_card,1,103.55
1334,18874,boleto,1,193.17
1335,60485,credit_card,4,91.16
1336,13484,credit_card,1,54.09
1337,89962,credit_card,2,142.92
1338,98340,credit_card,2,53.6
1339,39108,credit_card,3,80.15
1340,61472,credit_card,2,135.0
1341,22191,credit_card,8,175.63
1342,32030,boleto,1,162.7
1343,35515,credit_card,3,192.39
1344,48654,credit_card,1,26.77
1345,39125,credit_card,1,111.98
1346,25887,credit_card,5,103.11
1347,55930,boleto,1,71.14
1348,62708,credit_card,1,180.46
1349,13623,credit_card,7,372.27
1350,50095,credit_card,5,102.31
1351,74408,credit_card,1,85.62
1352,67627,credit_card,8,228.24
1353,79714,credit_card,10,133.34
1354,38140,credit_card,8,171.44
1355,65444,credit_card,1,47.75
1356,84392,credit_card,1,154.72
1357,87485,voucher,1,20.0
1358,58640,credit_card,1,78.2
1359,94351,debit_card,1,24.28
1360,42873,boleto,1,46.92
1361,89784,credit_card,1,33.12
1362,7919,boleto,1,182.91
1363,70507,boleto,1,100.34
1364,86155,boleto,1,66.01
1365,9337,credit_card,3,132.0
1366,54783,credit_card,1,4.15
1367,67305,credit_card,1,58.59
1368,77452,boleto,1,352.95
1369,35900,voucher,1,29.87
1370,70319,credit_card,5,54.09
1371,51014,boleto,1,76.31
1372,12895,credit_card,7,436.25
1373,17448,credit_card,3,58.37
1374,68591,credit_card,1,72.97
1375,52573,credit_card,5,54.62
1376,76125,boleto,1,85.81
1377,28854,credit_card,2,150.99
1378,80038,credit_card,6,347.83
1379,2264,credit_card,5,674.92
1380,19537,boleto,1,164.53
1381,20403,credit_card,10,193.8
1382,24729,credit_card,2,22.39
1383,41871,boleto,1,147.52
1384,87089,credit_card,1,31.6
1385,25674,credit_card,5,620.68
1386,34259,credit_card,10,1082.51
1387,69029,credit_card,8,204.11
1388,71075,boleto,1,82.12
1389,91873,credit_card,12,123.69
1390,60888,credit_card,6,287.96
1391,41848,credit_card,1,32.09
1392,36374,voucher,1,173.38
1393,30929,credit_card,8,375.22
1394,33032,credit_card,4,241.61
1395,49393,credit_card,2,257.29
1396,37077,credit_card,4,197.69
1397,59730,credit_card,1,38.86
1398,73140,credit_card,3,195.0
1399,18785,credit_card,2,227.44
1400,2927,credit_card,3,113.05
1401,89198,credit_card,3,137.02
1402,63215,boleto,1,89.27
1403,1193,boleto,1,85.4
1404,41512,voucher,1,44.6
1405,33381,credit_card,6,133.93
1406,37014,credit_card,7,77.89
1407,59233,voucher,1,100.0
1408,27241,boleto,1,113.08
1409,61385,credit_card,10,554.4
1410,89123,credit_card,4,56.22
1411,33054,credit_card,1,56.75
1412,64049,credit_card,8,504.35
1413,99541,credit_card,10,152.72
1414,21829,credit_card,8,289.89
1415,44167,boleto,1,44.23
1416,91572,boleto,1,93.72
1417,25583,credit_card,1,220.66
1418,97012,credit_card,4,151.96
1419,2388,credit_card,1,279.3
1420,50585,boleto,1,28.08
1421,59414,credit_card,2,44.65
1422,87074,boleto,1,75.17
1423,2929,credit_card,8,193.51
1424,12340,credit_card,3,63.1
1425,89066,credit_card,1,90.92
1426,38080,credit_card,6,343.85
1427,11347,credit_card,3,69.11
1428,4401,credit_card,1,31.73
1429,71473,boleto,1,67.14
1430,63232,boleto,1,349.01
1431,20661,credit_card,2,111.86
1432,53699,voucher,1,9.39
1433,34771,credit_card,10,141.96
1434,23375,credit_card,6,318.4
1435,95215,credit_card,2,454.95
1436,66252,credit_card,1,56.6
1437,24338,credit_card,1,46.53
1438,96321,credit_card,10,924.12
1439,10969,credit_card,2,971.1
1440,32638,credit_card,10,497.62
1441,57582,credit_card,8,570.94
1442,14806,credit_card,2,415.97
1443,61289,credit_card,3,63.49
1444,1802,credit_card,2,80.77
1445,91586,voucher,1,20.0
1446,33443,credit_card,12,172.23
1447,79361,credit_card,1,64.09
1448,19429,voucher,1,8.47
1449,76371,credit_card,2,241.73
1450,88598,credit_card,2,188.8
1451,67401,credit_card,2,68.17
1452,36572,credit_card,1,90.88
1453,41952,credit_card,2,96.71
1454,49585,credit_card,4,66.44
1455,34673,boleto,1,127.92
1456,32340,credit_card,1,8.58
1457,36296,credit_card,1,81.76
1458,88918,credit_card,5,59.82
1459,86139,credit_card,1,40.76
1460,2512,credit_card,10,107.1
1461,72597,credit_card,1,27.36
1462,71561,credit_card,2,28.93
1463,35091,credit_card,1,40.96
1464,23386,credit_card,1,188.73
1465,62047,credit_card,2,69.73
1466,98134,boleto,1,40.76
1467,84772,boleto,1,177.32
1468,19011,credit_card,1,87.03
1469,36386,debit_card,1,44.18
1470,42056,credit_card,1,2.27
1471,53049,credit_card,1,29.75
1472,44188,credit_card,4,47.53
1473,66473,credit_card,6,68.02
1474,89934,credit_card,5,51.0
1475,29204,credit_card,1,44.29
1476,52361,credit_card,6,300.09
1477,84637,credit_card,5,263.02
1478,90780,credit_card,4,48.68
1479,24965,credit_card,5,188.79
